"outcome.correct.ans.per.second","outcome.num.correct.ans","outcome.response.time","treatment","live.paycheck.by.paycheck","caloric.crunch","liquidity.constrained","financial.hardship","current.income","pay.day.amount.fraction.of.income","age","male","married","divorced","widowed","white","black","hispanic","working","unemployed","disabled","retired","household.size","household.head","children.in.household","metropolitan.area","household.income","education"
0.376398223262867,46,122.210991330516,1,0,0,0,0,5000,1,77,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,4
0.572478102696719,48,83.8460017490466,0,0,0,1,0,1825,1,61,1,0,1,0,1,0,0,0,0,1,0,3,1,0,1,30000,2
0.177285512665619,21,118.452995308243,1,1,1,1,0,912,1,53,1,0,1,0,1,0,0,0,0,1,0,2,0,0,1,15000,2
0.515153193425876,47,91.2349968898381,0,1,0,0,0,1500,0.5,43,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,40000,3
0.411488737558311,45,109.359007653577,1,0,0,0,0,3700,0.86,89,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,4
0.699977637205731,47,67.145002214101,1,1,1,1,1,736,1,43,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,25000,4
0.475223995693396,48,101.005000662821,1,1,0,1,1,1100,0.5,60,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,15000,2
0.544820157043141,47,86.2669991049512,1,0,0,0,0,1917,1,57,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,40000,3
0.505267705910792,47,93.0199960341383,0,0,0,0,0,534,1,74,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,10000,4
0.595532240095926,47,78.9210001333084,0,1,1,1,1,600,1,38,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,10000,3
0.450719307283321,37,82.0910029859047,0,1,1,1,1,923,1,67,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,15000,3
0.419897775190458,47,111.932005304581,0,0,0,0,0,5600,1,57,1,1,0,0,0,0,0,0,0,0,0,4,1,0,1,25000,4
0.522721335534462,46,88.0009995248555,1,0,1,1,0,2486,0.47,68,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,30000,4
0.523612707264755,47,89.7609995859695,1,1,1,1,1,860,1,56,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,10000,3
0.434199811064399,46,105.942008328459,1,1,1,0,1,1688,0.72,71,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,4
0.10545464913508,4,37.9309971898563,0,0,0,0,0,2765,0.06,81,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,3
0.511018834983432,48,93.9300016242184,0,0,1,0,0,1400,1,66,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,3
0.496969548240615,46,92.5610033106666,0,1,1,0,0,1300,0.77,71,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,1
0.276669824949503,36,130.118996556891,0,1,0,1,1,1200,1,64,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,25000,3
0.407206636838107,45,110.509004345847,0,1,1,1,0,1460,0.5,58,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,25000,2
0.386455981705381,47,121.617990728452,0,0,1,1,1,1490,1,66,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,20000,3
0.0921549882360437,7,75.9589918461099,1,0,0,0,1,3000,1,59,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,25000,3
0.468713391010983,46,98.14099806447,1,1,1,1,0,4500,1,60,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,40000,2
0.511949989091722,38,74.2260002142355,0,1,1,0,0,2200,0.05,68,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.519278216239143,48,92.4359976962611,1,1,1,1,1,3896,0.57,62,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,3
0.39218360018489,46,117.292002975938,0,1,1,1,1,853,1,70,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,25000,3
0.659785317449343,45,68.2040033475814,0,1,1,0,0,1476,0.78,64,0,0,0,1,1,0,0,0,0,0,1,3,1,0,1,40000,4
0.477940089756939,48,100.430997584678,0,1,1,1,1,802,1,63,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,10000,3
0.463368697367771,46,99.2729985027243,1,1,1,1,1,2113,0.89,67,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,40000,4
0.374009095824407,41,109.623002375453,1,0,0,0,0,2969,0.25,81,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,35000,2
0.349996086974347,40,114.286992022662,0,0,0,1,0,800,1,62,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,10000,4
0.517370454276809,47,90.8439970073234,1,1,1,1,1,1176,1,53,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,15000,3
0.41597338150699,44,105.775999032911,0,0,0,0,0,543,0.22,65,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,30000,4
0.403335482948201,43,106.611002051417,1,1,0,0,0,642,1,68,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,25000,1
0.0425366012633356,6,141.054993154136,1,0,0,0,0,1200,1,76,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,3
0.667499852630937,47,70.4120005641207,0,1,1,0,1,1800,1,51,1,1,0,0,1,0,0,1,0,0,0,2,1,0,1,20000,4
0.129543010573742,18,138.949989816344,0,0,0,0,0,1925,1,65,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,40000,2
0.502454698848111,48,95.5310003270765,0,0,0,0,0,1000,0.5,33,1,0,0,0,1,0,0,1,0,0,0,2,1,0,1,30000,3
0.0981161734451861,6,61.1519975690041,0,1,1,1,1,500,1,62,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,15000,2
0.592365888598198,48,81.0309994614805,0,0,0,0,0,997,1,72,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,20000,3
0.434234193357318,42,96.722000806232,0,0,0,0,0,3033,0.83,69,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,20000,2
0.00492143094749183,1,203.192935280265,0,1,0,1,0,800,1,51,1,0,0,0,1,0,0,0,0,1,0,2,0,0,1,30000,2
0.496992170120085,48,96.5809984257942,1,1,1,1,1,1500,0.5,62,1,1,0,0,1,0,0,1,0,0,0,2,1,0,1,25000,3
0.556812235592791,48,86.2050022103024,0,0,0,0,0,1827,0.62,66,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,25000,2
0.495816564171636,48,96.8099968184683,0,1,0,0,0,2200,1,62,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,35000,3
0.377367786769887,46,121.896997074766,1,1,1,0,1,824,0.76,64,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,35000,2
0.397384491308968,44,110.723998953925,1,1,1,1,0,2575,1,48,1,1,0,0,0,0,0,0,0,1,0,4,1,1,0,30000,3
0.436334025170003,45,103.131998432777,1,0,0,0,0,2439,1,85,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,2
0.458447130553512,47,102.52000038315,1,0,1,1,1,920,1,41,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,20000,2
0.538188991107159,48,89.18800048521,0,1,0,1,0,1209,1,43,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,30000,3
0.27565397523,38,137.853988749096,1,1,1,1,1,1309,1,66,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,15000,2
0.51841555083261,44,84.8739971810897,1,0,0,0,0,1208,1,76,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,30000,2
0.403773152306097,47,116.401993870978,1,1,1,1,0,1500,1,63,1,1,0,0,1,0,0,1,0,0,0,2,1,0,1,35000,2
0.460489081903276,48,104.236999065446,0,0,0,0,0,2400,1,67,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,25000,4
0.337124634705755,42,124.583004848216,1,0,0,0,0,2800,0.71,81,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,2
0.536330285547182,44,82.0389994480915,0,0,0,0,0,633,1,69,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,10000,2
0.535112509218632,47,87.8319964312349,0,1,1,0,1,1300,1,71,0,0,1,0,0,1,0,0,0,0,1,2,0,1,1,15000,4
0.41321572899148,46,111.321996653589,1,0,0,0,0,1100,0.32,71,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,30000,3
0.595415302541132,48,80.6159999501929,1,0,0,1,0,1600,0.5,26,0,0,0,0,1,0,0,1,0,0,0,5,0,0,1,25000,3
0.604633017027781,48,79.3869978122524,1,1,1,1,0,900,0.5,24,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,25000,3
0.467196800922825,47,100.600003910908,0,0,0,0,0,3230,1,87,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,40000,4
0.0504490029073427,4,79.2879892462218,1,0,0,0,0,2321,1,70,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,20000,2
0.443311532826531,48,108.27600106398,0,1,1,1,1,2006,0.05,70,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,25000,4
0.505229646264974,47,93.027003358687,0,0,0,0,0,2300,1,71,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,25000,3
0.412999402848002,45,108.958995314968,0,1,1,0,0,1453,0.77,69,0,0,0,1,1,0,0,0,0,0,1,8,0,1,0,30000,3
0.477223410653615,44,92.2000032222574,0,0,1,0,0,1500,1,69,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,2
0.48883320784138,48,98.1930016824375,0,1,0,1,0,2950,0.49,67,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,4
0.395284075161055,46,116.372004061276,1,0,0,0,0,17,0.71,79,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,3
0.487309227832756,47,96.4479991668254,0,0,0,0,0,2983,0.54,81,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,35000,2
0.0579723570563542,5,86.2480025633521,1,0,1,0,0,1504,0.5,62,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,20000,4
0.323430579966429,41,126.765997217257,1,0,0,0,0,1426,1,78,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,35000,4
0.444970415840538,47,105.624999610858,0,0,0,0,0,2200,0.68,76,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,20000,3
0.342717604178113,48,140.05700149285,1,0,0,0,0,11335,1,74,1,1,0,0,1,0,0,0,0,0,1,2,1,0,0,40000,2
0.400167172059087,45,112.453002500054,1,0,0,0,0,2600,0.42,84,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.430049719838674,48,111.615001209643,0,0,0,0,0,2142,0.94,76,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,3
0.568455645178075,46,80.9210012956948,0,0,0,1,1,2594,0.95,63,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.544894561282281,46,84.4200020858162,1,1,1,1,1,1500,1,70,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,25000,3
0.355667671564434,44,123.710990674138,0,0,0,0,0,1500,1,59,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,35000,3
0.502891631676645,44,87.4939991610193,1,0,0,0,0,2039,0.71,66,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,15000,2
0.487032756820809,48,98.5559992172361,1,1,1,1,0,806,1,64,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,10000,2
0.111811576950268,21,187.815971948419,1,0,0,0,0,3133,0.46,71,1,1,0,0,1,0,0,0,0,0,1,2,1,0,0,35000,3
0.413791875177246,46,111.16699664607,0,0,1,0,1,1074,1,70,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,15000,3
0.499614860842747,48,96.0740037216545,1,1,0,0,0,2448,0.63,64,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,25000,3
0.440600360250707,46,104.403001336235,1,1,1,0,0,1348,0.5,54,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,25000,2
0.426787411984619,46,107.78199803526,1,0,0,1,0,971,0.33,33,1,1,0,0,1,0,0,0,0,1,0,2,1,0,1,10000,2
0.662385158245264,46,69.4460004536626,0,0,0,0,1,1080,1,61,1,1,0,0,1,0,0,0,0,1,0,3,1,0,1,35000,4
0.528739171690349,48,90.7820009751628,1,1,1,1,1,800,0.5,49,0,0,1,0,1,0,0,1,0,0,0,5,1,0,1,35000,3
0.396736393844746,46,115.946005240954,0,1,1,1,1,1170,1,58,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,25000,3
0.473924105464496,47,99.1719970731073,0,0,0,0,0,1628,0.95,70,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,30000,4
0.503778339711739,46,91.3099996048284,0,1,1,0,0,615,1,78,0,0,1,0,1,0,0,1,0,0,0,2,0,0,1,35000,4
0.673419556829711,48,71.278001229979,1,1,0,1,1,700,0.57,39,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,30000,4
0.35599224631455,40,112.36199780783,1,1,1,1,0,698,1,52,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,25000,3
0.0842140748356974,6,71.2469977459951,0,1,1,0,0,1300,0.5,42,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,25000,3
0.568498101044045,48,84.4329997089667,1,0,0,1,1,1779,0.29,68,0,0,0,1,1,0,0,0,0,0,1,5,1,1,1,30000,3
0.337079521728178,44,130.532996411101,0,0,0,0,0,1486,1,82,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,20000,3
0.577103429304697,48,83.1739989100934,0,0,0,0,0,1500,0.8,61,1,1,0,0,1,0,0,0,0,0,1,3,1,0,1,35000,3
0.615629275132183,48,77.9690017010543,1,0,0,0,0,3020,0.6,69,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,4
0.514552916251894,46,89.3979968767316,0,1,1,1,1,2200,1,57,1,1,0,0,1,0,0,0,0,1,0,2,1,0,1,35000,3
0.474435973230121,47,99.0650006575346,0,0,0,0,0,2,0.5,62,1,1,0,0,1,0,0,0,0,0,1,2,0,0,1,40000,3
0.0601286743081282,5,83.1550014619913,1,0,0,1,1,1298,1,65,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,20000,2
0.454987267595903,44,96.7060028569384,0,1,1,1,1,1298,0.5,40,0,0,0,0,0,1,0,0,1,0,0,2,1,1,1,35000,4
0.546012955670844,48,87.9100019541224,1,1,1,0,0,1760,0.5,60,1,1,0,0,1,0,0,1,0,0,0,3,1,0,0,35000,3
0.416523298921675,46,110.43799979278,0,0,1,0,0,988,0.36,63,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,15000,4
0.567980137373572,48,84.5099975185038,1,0,0,0,0,1850,1,42,1,0,0,0,1,0,0,0,0,1,0,3,0,0,1,15000,4
0.483412214878316,43,88.9510001538209,1,0,0,0,0,2050,0.41,64,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,25000,2
0.505953390998734,45,88.9409989152787,1,0,0,0,1,6780,0.88,67,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,15000,4
0.480427574030149,48,99.9110013551965,0,0,0,0,0,3892,0.51,69,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,40000,4
0.634660345885136,48,75.6310053262525,0,0,0,0,0,1750,0.5,52,0,0,1,0,1,0,0,1,0,0,0,3,1,1,1,30000,4
0.46515231452349,48,103.192005072945,1,0,0,1,1,1200,0.5,51,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,30000,2
0.620018882738887,48,77.4169970242899,1,1,1,1,1,920,1,37,0,0,1,0,1,0,0,1,0,0,0,3,0,1,1,30000,3
0.304832769987727,39,127.939000789089,0,0,1,0,0,2590,1,74,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,30000,4
0.386644430509522,45,116.386003389985,0,1,1,1,1,1648,1,77,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,20000,4
0.413328532757312,47,113.710998092639,1,1,0,0,0,2763,0.45,82,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,35000,4
0.452662992951816,47,103.83000318518,0,0,0,0,0,2960,0.88,72,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,2
0.552672044875034,46,83.23200065312,0,1,1,1,1,1204,0.5,55,1,0,1,0,1,0,0,1,0,0,0,2,1,0,1,25000,3
0.402443281671586,45,111.816998939796,1,0,0,0,1,3300,0.45,65,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,4
0.518717017428586,48,92.5360040006946,1,1,0,0,0,1400,1,48,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,25000,4
0.464233805312933,46,99.0880015060345,1,0,0,0,0,4000,0.75,68,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,4
0.477259140472212,47,98.4789939350289,0,0,0,0,0,2500,1,66,1,0,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.379631926358031,46,121.169998638674,0,0,0,0,0,2300,1,64,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,10000,3
0.437469760629289,47,107.435997250168,0,1,0,1,1,854,1,48,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,40000,4
0.645013908176244,48,74.4169999926334,1,0,0,0,0,6800,0.5,27,1,1,0,0,1,0,0,1,0,0,0,5,1,0,1,25000,4
0.367165401874624,44,119.836999279754,0,0,0,0,0,1235,1,78,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,40000,4
0.53767656170103,48,89.2730005714662,1,0,0,1,1,1540,0.57,33,1,1,0,0,0,1,0,1,0,0,0,3,1,0,1,40000,4
0.511413799994841,44,86.0360045044617,0,0,1,1,1,907,1,63,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,20000,3
0.49290930343959,48,97.3809982182305,0,1,1,1,1,1140,1,63,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,15000,3
0.516578547569898,43,83.2400032914291,1,0,0,1,0,1300,1,62,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,15000,4
0.503609199606341,48,95.3119999347122,0,0,0,0,0,2314,0.19,69,0,1,0,0,1,0,0,0,0,0,1,3,1,0,1,25000,4
0.330076084954676,43,130.272994500357,1,0,1,0,0,1550,1,84,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,40000,2
0.529783026589319,46,86.8279988057424,0,1,1,1,0,3414,1,77,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,2
0.508713049796122,47,92.3900026131359,0,1,1,1,0,1661,1,70,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,35000,2
0.311851956696373,40,128.26599013116,1,0,1,1,0,949,1,63,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,15000,3
0.556318351208394,47,84.4840007486901,1,1,1,0,1,3200,1,29,0,1,0,0,0,0,1,0,1,0,0,4,0,0,1,40000,3
0.583281697648201,48,82.2929987234926,1,1,1,1,1,998,1,69,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,15000,2
0.383448975046101,44,114.74799220603,0,1,1,1,1,721,1,43,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,10000,4
0.672353654928802,48,71.3910003286632,0,0,1,0,0,1322,1,67,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,20000,3
0.361021924205612,47,130.185999377789,1,0,0,0,0,2533,0.44,64,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,30000,3
0.602911950772379,47,77.9549981382674,0,1,0,0,0,4804,0.55,67,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,40000,3
0.137687347274805,24,174.307955487728,0,0,0,0,0,2000,1,80,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,25000,2
0.436860052222452,48,109.875004033461,1,1,1,1,0,2742,1,76,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,35000,2
0.372835786353663,48,128.74300632308,1,1,1,0,0,938,1,66,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,15000,3
0.513857013365198,45,87.5729995496209,1,1,1,1,1,1600,0.5,44,0,0,1,0,1,0,0,1,0,0,0,3,0,1,1,30000,4
0.485790632109757,46,94.6909984662014,1,1,1,1,1,500,1,42,1,0,1,0,0,0,1,1,0,0,0,5,0,1,1,20000,4
0.383016872894014,47,122.709998765526,0,0,1,1,0,230,0.13,64,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,10000,3
0.559316689108616,48,85.8190018904991,0,1,1,0,1,1254,0.5,60,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,35000,3
0.587889472142699,48,81.6480006438165,1,1,1,1,1,2594,0.5,56,0,0,1,0,1,0,0,1,0,0,0,3,0,1,1,40000,3
0.470094325686868,43,91.4710041164004,1,0,0,1,0,1066,1,68,0,0,0,1,0,1,0,0,0,0,1,3,1,1,0,15000,2
0.462757643057153,48,103.726001547794,0,1,1,0,0,3533,0.83,77,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,40000,4
0.458304091109107,47,102.551997487648,0,0,0,0,0,1400,1,67,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,4
0.405070304079261,41,101.216997610315,0,0,0,0,0,1766,1,78,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,20000,4
0.523396961873984,47,89.7979992694645,1,1,1,1,1,500,0.5,57,0,0,1,0,1,0,0,1,0,0,0,2,1,0,1,20000,4
0.521801513599732,48,91.989001083696,1,0,0,0,0,1991,0.51,69,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,3
0.446186973994917,47,105.337006096766,1,0,0,0,0,1300,1,84,1,1,0,0,1,0,0,0,0,0,1,2,1,0,0,25000,2
0.428436793770982,45,105.032995891699,0,0,1,0,1,600,0.5,58,0,1,0,0,0,1,0,1,0,0,0,4,1,0,1,35000,3
0.493030812493611,48,97.3569983531649,1,1,1,1,1,1040,1,63,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,15000,4
0.4816907175985,48,99.6490034919233,1,1,1,1,0,2000,1,40,0,0,1,0,0,0,1,1,0,0,0,4,1,1,1,35000,4
0.282565689585982,36,127.404003128432,1,1,1,0,1,2200,1,61,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,35000,4
0.416218038021337,46,110.518996770731,1,1,1,1,1,1800,0.5,47,1,0,1,0,1,0,0,1,0,0,0,2,1,1,1,35000,3
0.443709030356822,48,108.179001814318,0,0,0,0,0,2395,0.26,75,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,30000,2
0.493848377861151,46,93.1459979664715,1,1,1,1,1,966,1,50,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,15000,3
0.496837833427021,48,96.6110001505161,0,0,0,0,0,2084,1,70,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,2
0.39249356582057,48,122.294998389715,0,1,1,1,0,765,0.1,71,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,10000,4
0.378630126378038,40,105.643997171167,1,1,1,1,0,1768,0.5,67,0,0,0,1,1,0,0,0,0,0,1,2,1,0,1,25000,3
0.507419591704417,45,88.6840018313946,0,0,0,0,0,576,1,69,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,40000,4
0.408959603408372,48,117.371005840078,0,0,0,0,0,1789,1,84,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,40000,4
0.624999981916317,48,76.800002222123,0,1,1,1,0,1527,1,51,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,20000,4
0.543968880983943,47,86.402001369978,1,0,0,0,0,2362,0.22,68,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.446649170284369,47,105.228002483641,0,1,0,0,0,2451,0.14,85,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,4
0.41585038487316,45,108.211995556348,1,0,0,0,0,1200,1,67,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,35000,4
0.382578772890594,44,115.008994533481,0,0,0,0,0,1720,1,79,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,4
0.514854084140055,47,91.2880007128673,1,0,0,0,1,13371,1,76,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,15000,2
0.628198237193881,48,76.4090014235199,1,1,1,1,1,1972,0.56,64,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,30000,3
0.52482058524822,46,87.6490009976338,1,1,0,1,1,1300,0.42,46,1,0,1,0,0,0,1,0,0,0,0,4,1,1,1,25000,4
0.566157916691465,48,84.7819991293316,1,0,0,0,0,1851,0.89,67,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,25000,4
0.485146272630812,47,96.8779987634084,1,0,0,1,1,740,0.5,45,0,0,1,0,0,1,0,1,0,0,0,4,1,1,1,40000,3
0.445952503658121,46,103.14999831297,1,0,0,0,0,1200,1,70,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,15000,3
0.317852220914213,43,135.282993701672,0,0,0,0,0,2226,0.45,84,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,30000,2
0.0774043718275069,6,77.515001521759,0,1,1,1,1,1900,0.5,52,0,1,0,0,1,0,0,1,0,0,0,3,1,0,0,35000,3
0.511696713499612,46,89.8970010680651,0,1,1,1,0,1049,1,62,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,10000,3
0.0527893919669863,5,94.7159990614577,1,0,0,0,0,1660,0.3,86,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,15000,2
0.449851358088695,46,102.255998949169,1,0,1,1,1,550,0.55,60,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,10000,3
0.564327460439929,48,85.0569985777069,1,0,0,1,0,720,0.5,23,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,35000,3
0.584475352927127,47,80.4139982372533,1,1,1,1,1,960,1,57,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,15000,3
0.396123291701965,45,113.600994797996,1,1,0,1,0,1145,0.78,71,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,40000,3
0.391025535348168,45,115.081998314847,1,0,0,0,0,1574,1,81,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,25000,2
0.472836520405485,48,101.515001334578,1,1,1,1,1,844,1,65,1,1,0,0,1,0,0,0,0,1,0,2,1,0,1,25000,1
0.448374390237263,43,95.9019982770336,1,0,1,0,0,450,0.67,23,0,0,0,0,1,0,0,1,0,0,0,4,0,1,1,30000,4
0.495733489840878,47,94.8090071846592,0,0,0,1,0,1361,1,69,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,20000,3
0.139260671248982,9,64.6270043026653,0,0,1,1,0,1200,1,63,0,0,1,0,0,1,0,0,0,1,0,2,1,0,1,30000,3
0.353578127863608,48,135.755003540592,1,1,0,0,0,2200,1,79,0,1,0,0,1,0,0,0,0,0,1,3,1,0,1,40000,3
0.651979023844922,48,73.6220004700905,0,0,0,0,1,7500,1,27,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,30000,4
0.518649316149334,47,90.6199980151278,0,1,1,0,0,3225,0.38,71,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,40000,3
0.650285006463694,47,72.2760013422269,1,1,1,1,1,1400,1,41,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,15000,4
0.533896893619162,48,89.9049995863795,0,0,0,0,1,1100,0.55,64,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,20000,2
0.473727865061689,48,101.323995357017,1,0,1,1,0,500,0.5,32,1,1,0,0,1,0,0,0,1,0,0,6,0,1,0,40000,3
0.513869021578497,47,91.462995483997,0,0,0,0,0,2257,0.59,76,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,30000,2
